0
//Index 	 Group 	 Type 	 Rank 	 EvolutionIndex 	 Comment 
8511 		 39 	 1 	 2 	 * 			 // Alkamo (Evolved)	
8512 		 42 	 4 	 3 	 8513 			 // Glacuse 
8513 		 43 	 4 	 3 	 * 			 // Glacuse (Evolved)	
8514 		 44 	 4 	 3 	 8515 			 // Kenturion
8515 		 44 	 4 	 3 	 * 			 // Kenturion (Evolved)
8516 		 34 	 4 	 3 	 8517 			 // Rocka 
8517 		 34 	 4 	 3 	 * 			 // Rocka (Evolved)	
8518 		 45 	 1 	 4 	 8519 			 // Repen (Evolved)
8519 		 45 	 1 	 4 	 * 			 // Repen (Evolved)
8520 		 46 	 1 	 2 	 8521 			 // Pawn 
8521 		 46 	 1 	 2 	 * 			 // Pawn (Evolved)	
8522 		 47 	 1 	 2 	 8523 			 // Griffs 
8523 		 47 	 1 	 2 	 * 			 // Griffs (Evolved)	
8524 		 40 	 1 	 4 	 8525			 // Polar Bear
8525 		 40 	 1 	 4 	 * 			 // Polar Bear (Evolved)
8526 		 48	 1 	 2 	 8527			 // Present 
8527 		 48 	 1 	 2 	 * 			 // Present (Evolved)
8528 		 25 	 1 	 2 	 8529 			 // Rocking Horse 
8529 		 25 	 1 	 2 	 * 			 // Rocking Horse (Evolved)	
8530 		 50 	 1 	 4 	 8531 			 // Aries 
8531 		 51 	 1 	 4 	 * 			 // Aries (Evolved)	
8532 		 49 	 1 	 2 	 8533 			 // Lester 
8533 		 49 	 1 	 2 	 * 			 // Lester (Evolved)
8534 		 39 	 1 	 2 	 8535 			 // Merino 
8535 		 39 	 1 	 2 	 * 			 // Merino (Evolved)	
8536 		 40 	 1 	 4 	 8538  			 // Splinter 
8537 		 41	 1 	 4 	 * 			 // Splinter (Evolved)	
8538 		 52 	 1 	 2 	 8539 			 // Mutation 
8539 		 52 	 1 	 2 	 * 			 // Mutation (Evolved)	
8540 		 28 	 1 	 2 	 8541			 // Fighter
8541 		 28 	 1 	 2 	 * 			 // Fighter (Evolved)
8601 		 42 	 1 	 4 	 8602 			 // Heywood 
8602 		 43 	 1 	 4 	 * 			 // Heywood (Evolved)	
8603 		 53 	 1 	 2 	 8604			 // Branch 
8604 		 53 	 1 	 2 	 * 			 // Branch (Evolved)	
8605 		 54 	 1 	 2 	 8606 			 // Hook 
8606 		 54 	 1 	 2 	 * 			 // Hook (Evolved)	
8607 		 50 	 1 	 4 	 8608 			 // Carnifle
8608 		 51 	 1 	 4 	 * 			 // Carnifle (Evolved)	
8609 		 55 	 1 	 2 	 8610			 // Mandora 
8610 		 55 	 1 	 2 	 * 			 // Mandora (Evolved)	
8611 		 25 	 1 	 2 	 8612			 // Treat 
8612 		 25 	 1 	 2 	 * 			 // Treat (Evolved)	
8613 		 42 	 1 	 4 	 8614 			 // Rose Spirit 
8614 		 43 	 1 	 4 	 * 			 // Rose Spirit (Evolved)
8615 		 57 	 1 	 2 	 8616  			 // Freesia Spirit 
8616 		 57 	 1 	 2 	 * 			 // Freesia Spirit (Evolved)	
8617 		 39 	 1 	 2 	 8618 			 // Cherry Blossom Spirit
8618 		 39 	 1 	 2 	 * 			 // Cherry Blossom Spirit (Evolved)	
8619 		 40 	 1 	 4 	 8620 			 // Gigantes 
8620 		 41 	 1 	 4 	 * 			 // Gigantes (Evolved)	
8621 		 48 	 1 	 2 	 8622 			 // Mammoth 
8622 		 48 	 1 	 2 	 * 			 // Mammoth (Evolved) 
8623 		 25 	 1 	 2 	 8624 			 // Walker 
8624 		 25 	 1 	 2 	 * 			 // Walker (Evolved)	
8625 		 42 	 1 	 4 	 8626 			 // Surfing Girl 
8626 		 43 	 1 	 4 	 * 			 // Surfing Girl (Evolved)
8627 		 44 	 1 	 2 	 8628 			 // Swim Tube Girl 
8628 		 44 	 1 	 2 	 * 			 // Swim Tube Girl (Evolved)	
8629 		 34 	 1 	 2 	 8630 			 // Snorkeling Girl (Evolved)
8630 		 34 	 1 	 2 	 * 			 // Snorkeling Girl (Evolved)
8631 		 50 	 1 	 4 	 8632 			 // Commander
8632 		 51 	 1 	 4 	 * 			 // Commander (Evolved)	
8633 		 36 	 1 	 2 	 8634 			 // Lance Soldier
8634 		 36 	 1 	 2 	 * 			 // Lance Soldier (Evolved)	
8635 		 28 	 1 	 2 	 8637 			 // Bow Soldier 
8636 		 28 	 1 	 2 	 * 			 // Bow Soldier (Evolved)	
8637 		 42 	 1 	 4 	 8639 			 // Hammer 
8638 		 43 	 1 	 4 	 * 			 // Hammer (Evolved)	
8639 		 58 	 1 	 2 	 8640 			 // Refear 
8640 		 58 	 1 	 2 	 * 			 // Refear (Evolved)
8641 		 25 	 1 	 2 	 8642 			 // Axer 
8642 		 25	 1 	 2 	 * 			 // Axer (Evolved)
8643 		 50 	 1 	 4 	 8644 			 // Pumpkin Girl 
8644 		 51 	 1 	 4 	 * 			 // Pumpkin Girl (Evolved)	
8645 		 7 	 1 	 2 	 8646 			 // Ghost 
8646 		 7 	 1 	 2 	 * 			 // Ghost (Evolved)	
8647		 54 	 1 	 2 	 8648 			 // Mummy Boy 
8648 		 54	 1 	 2 	 * 			 // Mummy Boy (Evolved)	
8649 		 50 	 1 	 2 	 8650 			 // Chrysanthemum 
8650 		 51 	 1 	 2 	 * 			 // Chrysanthemum (Evolved)
8652 		 23 	 1 	 4 	 8653 			 // Maple 
8653 		 23 	 1 	 4 	 * 			 // Maple (Evolved)	
8654 		 39 	 1 	 4 	 8655 			 // Ginkgo 
8655 		 39	 1 	 2 	 * 			 // Ginkgo (Evolved)
8656 		 7 	 1 	 2 	 * 			 // Ghost (Evolved)
8657 		 54 	 1 	 2 	 * 			 // Mummy Boy (Evolved)
8672 		 42 	 1 	 2 	 8673 			 // Toy Soldier 
8673 		 43 	 1 	 4 	 * 			 // Toy Soldier (Evolved)
8673 		 59 	 1 	 4 	 8674 			 // Christmas Tree
8674 		 59 	 1 	 2 	 * 			 // Christmas Tree (Evolved)
8675 		 54 	 1 	 2 	 8676 			 // Snowman 
8676 		 54	 1 	 2 	 * 			 // Snowman (Evolved)
8677 		 50 	 1 	 2 	 8678 			 // Busker Monkey 
8678 		 51	 1 	 4 	 * 			 // Busker Monkey (Evolved)
8679 		 38 	 1 	 4 	 8680 			 // DJ Monkey 
8680 		 38	 1 	 2 	 * 			 // DJ Monkey (Evolved)
8681 		 25 	 1 	 2 	 8682 			 // Space Monkey 
8682 		 25 	 1 	 2 	 * 			 // Space Monkey (Evolved)
8683 		 40 	 1 	 2 	 8684 			 // Little Cupid 
8684 		 41 	 1 	 4 	 * 			 // Little Cupid (Evolved)
8685 		 49 	 1 	 4 	 8686 			 // Chocolate Cookie 
8686 		 49 	 1 	 2 	 * 			 // Chocolate Cookie (Evolved)
8687 		 34 	 1 	 2 	 8687 			 // Heart Girl
8688 		 34 	 1 	 2 	 * 			 // Heart Girl (Evolved)
8689 		 50 	 1 	 2 	 8690 			 // Candy Girl 
8690 		 51 	 1 	 2 	 * 			 // Candy Girl (Evolved)
8691 		 57 	 1 	 2 	 8692 			 // Lollipop Mama 
8692 		 57 	 1 	 2 	 * 			 // Lollipop Mama (Evolved)
8693 		 28 	 1 	 2 	 8694 			 // Sweet Muscle Man 
8694 		 28 	 1 	 2 	 * 			 // Sweet Muscle Man (Evolved)
end

1
//Group   OptionIndex   Value0   Value1   Value2   Value3   Value4   MaxValue   SpecialIndex   SpecialValue   MapZone   PlayTime   DayOfWeek   MinHour   MaxHour   MinLevel   MaxLevel
0         4      	22       26       30       34       0        38         0              10             *         *          *           6         12        *          *
1         1      	2        4        6        0        0        8          0              5              56        *          *           *         *         *          *
2         7      	2        4        0        0        0        6          0              5              *         *          *           *         *         1          200
3         1      	14       16       18       20       22       24         0              20             *         *          113         *         *         *          *
4         5      	4        6        8        0        0        10         0              5              *         *          *           1         12        *          *
5         5      	2        4        6        0        0        8          0              5              *         *          *           1         12        *          *
6         11      	14       16       18       20       22       24         0              20             *         *          113         *         *         *          *
7         7      	2        4        6        0        0        8          0              5              *         *          *           *         *         601        *
8         7      	2        4        6        0        0        8          0              5              *         *          *           *         *         1          200
9         5      	9        12       15       18       0        21         0              15              *         *          14          *         *         *          *
10        5      	23       26       29       32       35       38         0              20             *         *          113         *         *         *          *
11        1      	6        8        10       12       0        14         0              15             *         *          *           1         12        *          *
12        4      	2        6        10       0        0        14         0              5              *         *          *           *         *         1	      200
13        9      	4        6        8        0        0        10         1              2              *         *          *           1         12        *          *
14        1      	14       16       18       20       22       24         0              20             *         *          113         *         *         *          *
15        11      	2        4        6        0        0        8          0              5              *         *          *           *         *         1          300
16        9      	4        6        8        0        0        10         1              2              *         *          14          *         *         *          *
17        11     	14       16       18       20       22       24         0              20             *         *          113         *         *         *          *
18        9      	4        6        8        0        0        10         1              2              *         *          *           *         *         601        *
19        1      	2        4        0        0        0        8          0              5              *         *          14          *         *         *          *
20        14      	9        11       13       15       17       19         0              20             *         *          113         *         *         *          *
21        14      	2        4        6        0        0        8          0              5              *         *          14          *         *         *          *
22        9      	4        6        8        0        0        10         1              2              *         *          *           1         12        *          *
23        6      	2        4        6        0        0        8          0              5              *         *          30          *         *         *          *
24        2      	14       16       18       20       22       24         0              20             *         *          121         *         *         *          *
25        10      	4        6        8        0        0        10         1              2              *         *          *           *         *         601        *
26        12      	14       16       18       20       22       24         0              20             *         *          121         *         *         *          *
27        12      	2        4        6        0        0        8          0              5              *         *          *           1         12        *          *
28        10      	4        6        8        0        0        10         1              2              *         *          30          *         *         *          *
29        1      	14       16       18       20       22       24         0              10             *         *          30          *         *         *          *
30        14      	9        11       13       15       0        17         0              10             *         *          113         *         *         *          *
31        5      	23       26       29       32       0        35         0              10             *         *          *           1         12        *          *
32        15      	9        11       13       15       17       19         0              20             *         *          121         *         *         *          *
33        8      	2        4        6        0        0        8          0              5              *         *          *           *         *         601        *
34        10      	4        6        8        0        0        10         1              2              *         *          *           1         12        *          *
35        8      	2        4        6        0        0        8          0              5              *         *          30          *         *         *          *
36        15      	2        4        6        0        0        8          0              5              *         *          *           1         12        *          *
37        17      	2        4        6        0        0        8          0              5              *         300        *           *         *         *          *
38        19      	1        2        3        0        0        4          0              5              *         *          *           1         12        *          *
39        10      	4        6        8        0        0        10         1              2              *         300        *           *         *         *          *
40        2      	14       16       18       20       22       24         0              20             *         *          121         *         *         *          *
41        1      	14       16       18       20       22       24         0              20             *         *          121         *         *         *          *
42        12      	14       16       18       20       22       24         0              20             *         *          121         *         *         *          *
43        11      	14       16       18       20       22       24         0              20             *         *          121         *         *         *          *
44        4      	2         6       10       0        0        14         0              5              *         *          30          *         *         *          *
45        17      	6         8       10       12       0        14         0              15             *         *          *           1         12        *          *
46        18      	3         5       7        9        0        11         0              15             *         *          *           1         12        *          *
47        1      	6         8       10       12       0        14         0              15             *         *          *           1         12        *          *
48        2      	2         4       6        0        0        8          0              5              *         *          30          *         *         *          *
49        6      	2         4       6        0        0        8          0              5              *         *          *           *         *         601        *
50        15      	9         11      13       15       17       19         0              20             *         *          121         *         *         *          *
51        14      	9         11      13       15       17       19         0              20             *         *          121         *         *         *          *
52        12      	2         4       6        0        0        8          0              5              *         *          *           1         12        *          *
53        15      	2         4       6        0        0        8          0              5              *         *          *           *         *         20         *
54        10      	4         6       8        0        0        10         1              2              *         *          *           1         12        *          *
55        19      	1         2       3        0        0        4          0              5              *         *          30          *         *         *          *
56        15      	0         0       0        0        0        0          *              *              *         *          *           *         *         *          *
57        8      	2         4       6        0        0        8          0              5              *         *          *           1         12        *          *
58        4      	2         6       10       0        0        14         0              5              *         *          *           6         12        *          *
59        4      	2         6       10       0        0        14         0              5              *         *          113         *         *         *          *
60        15      	9         11      13       15       17       19         0              20             *         *          *           *         *         *          *
61        21      	2         6       10       0        0        14         0              10             *         *          *           1         12        *          *
68        2      	3         5       7        9        0        12         0              10             *         *          *           *         *         *          *
end
