//====================================================
//
//                 ALLAN JPA ~~ SEASON 14 FULL
//                    SENIOR PROFISSIONAL
// [ WHATSAPP ]     
// [ NUMBER   ]     *22 999518600
// [ URL      ] www.AprendizMuOnline.com.br   
//
//       
//
//=====================================================
//Section 	 Type 	 StatType 	 OptionIndex1 	 OptionIndex2 	 OptionIndex3 	 
8 		 150 	 24 		 118 		 0 		 0 		   
8 		 151 	 24 		 119 		 0 		 0 		   
8 		 152 	 24 		 120 		 0 		 0 		   
8 		 153 	 24 		 121 		 0 		 0 		   
8 		 154 	 24 		 122 		 0 		 0 		   
8 		 155 	 24 		 123 		 0 		 0 		   
8 		 156 	 24 		 124 		 0 		 0 		   
8 		 157 	 24 		 125 		 0 		 0 		   
8 		 158 	 24 		 126 		 0 		 0 		   
8 		 159 	 24 		 127 		 0 		 0 		   
8 		 160 	 24 		 128 		 0 		 0 		   
8 		 161 	 24 		 129 		 0 		 0 		   
8 		 162 	 24 		 130 		 0 		 0 		   
8 		 163 	 24 		 131 		 0 		 0 		   
8 		 164 	 24 		 150 		 0 		 0 		   
8 		 165 	 24 		 151 		 0 		 0 		   
8 		 166 	 24 		 152 		 0 		 0 		   
8 		 167 	 24 		 153 		 0 		 0 		   
8 		 168 	 24 		 154 		 0 		 0 		   
8 		 169 	 24 		 155 		 0 		 0 		   
8 		 170 	 24 		 156 		 0 		 0 		   
8 		 171 	 24 		 157 		 0 		 0 		   
8 		 172 	 24 		 158 		 0 		 0 		   
8 		 173 	 24 		 159 		 0 		 0 		   
9 		 0 	 3 		 3 		 4 		 0 		   
9 		 1 	 3 		 0 		 12 		 0 		   
9 		 2 	 3 		 13 		 14 		 0 		   
9 		 3 	 3 		 0 		 20 		 0 		   
9 		 4 	 3 		 15 		 0 		 0 		   
9 		 5 	 3 		 1 		 2 		 0 		   
9 		 6 	 3 		 5 		 6 		 0 		   
9 		 7 	 3 		 17 		 18 		 0 		   
9 		 8 	 3 		 7 		 8 		 0 		   
9 		 9 	 3 		 10 		 0 		 0 		   
9 		 10 	 3 		 21 		 22 		 0 		   
9 		 11 	 3 		 23 		 24 		 0 		   
9 		 12 	 3 		 25 		 26 		 0 		   
9 		 13 	 3 		 27 		 28 		 0 		   
9 		 14 	 3 		 0 		 30 		 0 		   
9 		 15 	 3 		 31 		 32 		 0 		   
9 		 16 	 3 		 50 		 0 		 0 		   
9 		 17 	 3 		 57 		 0 		 0 		   
9 		 19 	 3 		 59 		 0 		 0 		   
9 		 20 	 3 		 60 		 0 		 0 		   
9 		 26 	 3 		 33 		 34 		 0 		   
9 		 35 	 3 		 51 		 0 		 0 		   
9 		 36 	 3 		 52 		 0 		 0 		   
9 		 40 	 3 		 35 		 0 		 0 		   
9 		 42 	 3 		 62 		 0 		 0 		   
9 		 59 	 1 		 37 		 38 		 0 		   
9 		 62 	 3 		 39 		 0 		 0 		   
9 		 63 	 3 		 40 		 0 		 0 		   
9 		 64 	 3 		 41 		 0 		 0 		   
9 		 65 	 3 		 42 		 0 		 0 		   
9 		 66 	 3 		 43 		 0 		 0 		   
9 		 67 	 3 		 44 		 0 		 0 		   
9 		 68 	 3 		 45 		 0 		 0 		   
9 		 69 	 3 		 46 		 0 		 0 		   
9 		 70 	 3 		 47 		 0 		 0 		   
9 		 71 	 3 		 48 		 0 		 0 		   
9 		 72 	 3 		 49 		 0 		 0 		   
9 		 92 	 3 		 71 		 0 		 0 		   
9 		 94 	 3 		 72 		 73 		 0 		   
9 		 95 	 3 		 74 		 75 		 0 		   
9 		 96 	 3 		 76 		 0 		 0 		   
9 		 97 	 3 		 77 		 0 		 0 		   
9 		 98 	 24 		 78 		 0 		 0 		   
9 		 99 	 24 		 80 		 0 		 0 		   
9 		 100 	 24 		 82 		 0 		 0 		   
9 		 101 	 24 		 84 		 0 		 0 		   
9 		 102 	 24 		 86 		 0 		 0 		   
9 		 103 	 24 		 88 		 0 		 0 		   
9 		 104 	 24 		 90 		 0 		 0 		   
9 		 105 	 24 		 92 		 0 		 0 		   
9 		 106 	 24 		 132 		 0 		 0 		   
9 		 107 	 24 		 133 		 0 		 0 		   
9 		 108 	 24 		 134 		 0 		 0 		   
9 		 109 	 24 		 135 		 0 		 0 		   
9 		 110 	 24 		 136 		 0 		 0 		   
9 		 111 	 24 		 137 		 0 		 0 		   
9 		 112 	 24 		 138 		 0 		 0 		   
9 		 113 	 24 		 139 		 0 		 0 		   
9 		 114 	 24 		 140 		 0 		 0 		   
9 		 115 	 24 		 141 		 0 		 0 		   
9 		 119 	 2 		 142 		 143 		 0 		   
9 		 122 	 24 		 144 		 0 		 0 		   
9 		 123 	 24 		 145 		 0 		 0 		   
9 		 124 	 2 		 146 		 0 		 0 		   
9 		 125 	 2 		 147 		 0 		 0 		   
9 		 126 	 2 		 148 		 149 		 0 		   
9 		 127 	 24 		 160 		 0 		 0 		   
9 		 130 	 3 		 94 		 95 		 0 		   
9 		 131 	 3 		 96 		 97 		 0 		   
9 		 132 	 3 		 98 		 99 		 0 		   
9 		 133 	 3 		 100 		 101 		 0 		   
9 		 134 	 3 		 102 		 103 		 0 		   
9 		 135 	 3 		 104 		 105 		 0 		   
9 		 136 	 3 		 106 		 107 		 0 		   
9 		 137 	 3 		 108 		 109 		 0 		   
9 		 138 	 24 		 110 		 0 		 0 		   
9 		 139 	 24 		 111 		 0 		 0 		   
9 		 140 	 24 		 112 		 0 		 0 		   
9 		 141 	 24 		 113 		 0 		 0 		   
9 		 142 	 24 		 114 		 0 		 0 		   
9 		 143 	 24 		 115 		 0 		 0 		   
9 		 144 	 24 		 116 		 0 		 0 		   
9 		 145 	 24 		 117 		 0 		 0 		   
9 		 150 	 24 		 118 		 0 		 0 		   
9 		 151 	 24 		 119 		 0 		 0 		   
9 		 152 	 24 		 120 		 0 		 0 		   
9 		 153 	 24 		 121 		 0 		 0 		   
9 		 154 	 24 		 122 		 0 		 0 		   
9 		 155 	 24 		 123 		 0 		 0 		   
9 		 156 	 24 		 124 		 0 		 0 		   
9 		 157 	 24 		 125 		 0 		 0 		   
9 		 158 	 24 		 126 		 0 		 0 		   
9 		 159 	 24 		 127 		 0 		 0 		   
9 		 160 	 24 		 128 		 0 		 0 		   
9 		 161 	 24 		 129 		 0 		 0 		   
9 		 162 	 24 		 130 		 0 		 0 		   
9 		 163 	 24 		 131 		 0 		 0 		   
9 		 164 	 24 		 150 		 0 		 0 		   
9 		 165 	 24 		 151 		 0 		 0 		   
9 		 166 	 24 		 152 		 0 		 0 		   
9 		 167 	 24 		 153 		 0 		 0 		   
9 		 168 	 24 		 154 		 0 		 0 		   
9 		 169 	 24 		 155 		 0 		 0 		   
9 		 170 	 24 		 156 		 0 		 0 		   
9 		 171 	 24 		 157 		 0 		 0 		   
9 		 172 	 24 		 158 		 0 		 0 		   
9 		 173 	 24 		 159 		 0 		 0 		   
10 		 0 	 3 		 4 		 0 		 0 		   
10 		 1 	 3 		 11 		 0 		 0 		   
10 		 2 	 3 		 13 		 0 		 0 		   
10 		 3 	 3 		 19 		 0 		 0 		   
10 		 4 	 3 		 16 		 0 		 0 		   
10 		 5 	 3 		 1 		 0 		 0 		   
10 		 6 	 3 		 6 		 0 		 0 		   
10 		 7 	 3 		 17 		 0 		 0 		   
10 		 8 	 3 		 7 		 0 		 0 		   
10 		 9 	 3 		 9 		 0 		 0 		   
10 		 10 	 3 		 21 		 0 		 0 		   
10 		 11 	 3 		 23 		 24 		 0 		   
10 		 12 	 3 		 25 		 0 		 0 		   
10 		 13 	 3 		 27 		 0 		 0 		   
10 		 14 	 3 		 29 		 0 		 0 		   
10 		 15 	 3 		 0 		 32 		 0 		   
10 		 18 	 3 		 58 		 0 		 0 		   
10 		 20 	 3 		 60 		 0 		 0 		   
10 		 26 	 3 		 0 		 34 		 0 		   
10 		 27 	 3 		 54 		 0 		 0 		   
10 		 38 	 3 		 61 		 0 		 0 		   
10 		 40 	 3 		 35 		 36 		 0 		   
10 		 42 	 3 		 62 		 0 		 0 		   
10 		 62 	 3 		 39 		 0 		 0 		   
10 		 63 	 3 		 40 		 0 		 0 		   
10 		 64 	 3 		 41 		 0 		 0 		   
10 		 65 	 3 		 42 		 0 		 0 		   
10 		 66 	 3 		 43 		 0 		 0 		   
10 		 67 	 3 		 44 		 0 		 0 		   
10 		 68 	 3 		 45 		 0 		 0 		   
10 		 69 	 3 		 46 		 0 		 0 		   
10 		 70 	 3 		 47 		 0 		 0 		   
10 		 71 	 3 		 48 		 0 		 0 		   
10 		 94 	 3 		 73 		 0 		 0 		   
10 		 95 	 3 		 75 		 0 		 0 		   
10 		 96 	 3 		 76 		 0 		 0 		   
10 		 97 	 3 		 77 		 0 		 0 		   
10 		 99 	 24 		 80 		 0 		 0 		   
10 		 100 	 24 		 82 		 0 		 0 		   
10 		 101 	 24 		 84 		 0 		 0 		   
10 		 102 	 24 		 86 		 0 		 0 		   
10 		 103 	 24 		 88 		 0 		 0 		   
10 		 105 	 24 		 92 		 0 		 0 		   
10 		 107 	 24 		 133 		 0 		 0 		   
10 		 108 	 24 		 134 		 0 		 0 		   
10 		 109 	 24 		 135 		 0 		 0 		   
10 		 110 	 24 		 136 		 0 		 0 		   
10 		 111 	 24 		 137 		 0 		 0 		   
10 		 113 	 24 		 139 		 0 		 0 		   
10 		 114 	 24 		 140 		 0 		 0 		   
10 		 115 	 24 		 141 		 0 		 0 		   
10 		 119 	 2 		 142 		 0 		 0 		   
10 		 122 	 24 		 144 		 0 		 0 		   
10 		 123 	 24 		 145 		 0 		 0 		   
10 		 124 	 2 		 146 		 0 		 0 		   
10 		 125 	 2 		 147 		 0 		 0 		   
10 		 126 	 2 		 148 		 149 		 0 		   
10 		 127 	 24 		 160 		 0 		 0 		   
10 		 130 	 3 		 94 		 95 		 0 		   
10 		 131 	 3 		 96 		 97 		 0 		   
10 		 132 	 3 		 98 		 99 		 0 		   
10 		 133 	 3 		 100 		 101 		 0 		   
10 		 134 	 3 		 102 		 103 		 0 		   
10 		 135 	 3 		 104 		 105 		 0 		   
10 		 137 	 3 		 108 		 109 		 0 		   
10 		 139 	 24 		 111 		 0 		 0 		   
10 		 140 	 24 		 112 		 0 		 0 		   
10 		 141 	 24 		 113 		 0 		 0 		   
10 		 142 	 24 		 114 		 0 		 0 		   
10 		 143 	 24 		 115 		 0 		 0 		   
10 		 145 	 24 		 117 		 0 		 0 		   
10 		 151 	 24 		 119 		 0 		 0 		   
10 		 152 	 24 		 120 		 0 		 0 		   
10 		 153 	 24 		 121 		 0 		 0 		   
10 		 154 	 24 		 122 		 0 		 0 		   
10 		 155 	 24 		 123 		 0 		 0 		   
10 		 157 	 24 		 125 		 0 		 0 		   
10 		 158 	 24 		 126 		 0 		 0 		   
10 		 159 	 24 		 127 		 0 		 0 		   
10 		 160 	 24 		 128 		 0 		 0 		   
10 		 161 	 24 		 129 		 0 		 0 		   
10 		 162 	 24 		 130 		 0 		 0 		   
10 		 163 	 24 		 131 		 0 		 0 		   
10 		 165 	 24 		 151 		 0 		 0 		   
10 		 166 	 24 		 152 		 0 		 0 		   
10 		 167 	 24 		 153 		 0 		 0 		   
10 		 168 	 24 		 154 		 0 		 0 		   
10 		 169 	 24 		 155 		 0 		 0 		   
10 		 171 	 24 		 157 		 0 		 0 		   
10 		 172 	 24 		 158 		 0 		 0 		   
10 		 173 	 24 		 159 		 0 		 0 		   
11 		 0 	 3 		 3 		 0 		 0 		   
11 		 1 	 3 		 11 		 0 		 0 		   
11 		 2 	 3 		 14 		 0 		 0 		   
11 		 3 	 3 		 0 		 20 		 0 		   
11 		 4 	 3 		 15 		 16 		 0 		   
11 		 5 	 3 		 1 		 2 		 0 		   
11 		 6 	 3 		 6 		 0 		 0 		   
11 		 7 	 3 		 17 		 18 		 0 		   
11 		 8 	 3 		 7 		 0 		 0 		   
11 		 9 	 3 		 9 		 0 		 0 		   
11 		 10 	 3 		 21 		 22 		 0 		   
11 		 11 	 3 		 24 		 0 		 0 		   
11 		 12 	 3 		 25 		 26 		 0 		   
11 		 13 	 3 		 28 		 0 		 0 		   
11 		 14 	 3 		 29 		 30 		 0 		   
11 		 15 	 3 		 31 		 0 		 0 		   
11 		 17 	 3 		 57 		 0 		 0 		   
11 		 18 	 3 		 58 		 0 		 0 		   
11 		 19 	 3 		 59 		 0 		 0 		   
11 		 20 	 3 		 60 		 0 		 0 		   
11 		 26 	 3 		 0 		 34 		 0 		   
11 		 27 	 3 		 54 		 0 		 0 		   
11 		 37 	 3 		 53 		 0 		 0 		   
11 		 38 	 3 		 61 		 0 		 0 		   
11 		 40 	 3 		 0 		 36 		 0 		   
11 		 41 	 3 		 55 		 0 		 0 		   
11 		 59 	 1 		 38 		 0 		 0 		   
11 		 61 	 1 		 63 		 0 		 0 		   
11 		 62 	 3 		 39 		 0 		 0 		   
11 		 63 	 3 		 40 		 0 		 0 		   
11 		 64 	 3 		 41 		 0 		 0 		   
11 		 65 	 3 		 42 		 0 		 0 		   
11 		 66 	 3 		 43 		 0 		 0 		   
11 		 67 	 3 		 44 		 0 		 0 		   
11 		 68 	 3 		 45 		 0 		 0 		   
11 		 69 	 3 		 46 		 0 		 0 		   
11 		 70 	 3 		 47 		 0 		 0 		   
11 		 71 	 3 		 48 		 0 		 0 		   
11 		 72 	 3 		 49 		 0 		 0 		   
11 		 94 	 3 		 73 		 0 		 0 		   
11 		 95 	 3 		 75 		 0 		 0 		   
11 		 96 	 3 		 76 		 0 		 0 		   
11 		 97 	 3 		 77 		 0 		 0 		   
11 		 98 	 24 		 78 		 0 		 0 		   
11 		 102 	 24 		 86 		 0 		 0 		   
11 		 104 	 24 		 90 		 0 		 0 		   
11 		 106 	 24 		 132 		 0 		 0 		   
11 		 110 	 24 		 136 		 0 		 0 		   
11 		 112 	 24 		 138 		 0 		 0 		   
11 		 115 	 24 		 141 		 0 		 0 		   
11 		 119 	 2 		 142 		 0 		 0 		   
11 		 124 	 2 		 146 		 0 		 0 		   
11 		 125 	 2 		 147 		 0 		 0 		   
11 		 126 	 2 		 148 		 149 		 0 		   
11 		 130 	 3 		 94 		 95 		 0 		   
11 		 131 	 3 		 96 		 97 		 0 		   
11 		 132 	 3 		 98 		 99 		 0 		   
11 		 133 	 3 		 100 		 101 		 0 		   
11 		 134 	 3 		 102 		 103 		 0 		   
11 		 135 	 3 		 104 		 105 		 0 		   
11 		 136 	 3 		 106 		 107 		 0 		   
11 		 137 	 3 		 108 		 109 		 0 		   
11 		 138 	 24 		 110 		 0 		 0 		   
11 		 142 	 24 		 114 		 0 		 0 		   
11 		 144 	 24 		 116 		 0 		 0 		   
11 		 150 	 24 		 118 		 0 		 0 		   
11 		 154 	 24 		 122 		 0 		 0 		   
11 		 156 	 24 		 124 		 0 		 0 		   
11 		 161 	 24 		 129 		 0 		 0 		   
11 		 162 	 24 		 130 		 0 		 0 		   
11 		 163 	 24 		 131 		 0 		 0 		   
11 		 164 	 24 		 150 		 0 		 0 		   
11 		 168 	 24 		 154 		 0 		 0 		   
11 		 170 	 24 		 156 		 0 		 0 		   
11 		 173 	 24 		 159 		 0 		 0 		   
13 		 8 	 1 		 1 		 62 		 73 		   
13 		 9 	 3 		 9 		 33 		 75 		   
13 		 12 	 2 		 5 		 0 		 0 		   
13 		 13 	 0 		 7 		 0 		 0 		   
13 		 21 	 2 		 19 		 32 		 0 		   
13 		 22 	 0 		 21 		 12 		 0 		   
13 		 23 	 1 		 9 		 71 		 0 		   
13 		 24 	 2 		 13 		 35 		 0 		   
13 		 25 	 0 		 13 		 34 		 0 		   
13 		 26 	 1 		 15 		 0 		 0 		   
13 		 27 	 3 		 31 		 0 		 0 		   
end
